iteration,id,m,x,y,z,vx,vy,vz
0,0,3.0386126613548208,-0.521786619362801,0.5216668213734823,0.055679314716303496,0.0940952635481832,-0.024907463717096096,-0.06241833971526737
0,1,5.721918966350236,0.605177191550228,-0.2582861449578132,-0.5272974429562977,0.0857273177641493,-0.007459810439465572,-0.011948508162710494
0,2,3.8133058781874505,-0.8213580453869458,0.11354504819147748,-0.5784070244555578,0.05173438809879824,-0.013818591722605883,0.09925724235624755
0,3,3.5141673040249835,-0.5906623218823265,-0.9918896474547254,-0.1357363396585407,0.02043289975151999,-0.005097266753149365,-0.09447560335691736
0,4,8.110687896134422,-0.03555365064924998,0.7138169965953169,0.8546487845410558,-0.08290690468311634,-0.003835562394109107,0.03562330975101147
0,5,6.241165330577705,0.026521431762785985,0.15883659492446678,-0.4807815401169483,-0.029667525432261976,0.013957604948008823,-0.05800001408311037
0,6,8.918566249421222,0.938437931507885,0.8701397690721517,-0.4867461692559466,0.06726372273379058,-0.04002700642355686,0.08931164868247615
0,7,8.68985713242063,0.6319279712975452,-0.0820385986717207,-0.16710342562213643,0.03633330766648832,0.0971340657020604,0.022209820031021718
0,8,4.1454603299009705,0.2860085335373037,0.6793892560217771,-0.9840819113663613,0.0776819055456176,-0.03692341368964469,-0.025258436028607917
0,9,4.818460603854113,-0.34411605899913045,-0.9382537654899727,-0.708185623555043,-0.07354581402009201,-0.06915529387775518,0.02406980957145967
0,10,5.568372007253856,0.41100482542887007,0.2888156089406413,0.0414460084604642,-0.09374139514432005,0.006435384841512307,0.07620220207908074
0,11,6.243720146138161,0.33376388218523334,-0.19873319339803452,-0.9564354891665201,-0.019778225555488735,0.034573595213832575,-0.00041249319690407626
0,12,7.180664926088547,0.06923433085464459,0.1167697767511855,-0.46834986408815504,-0.07997674075983108,0.040766708820536346,-0.09666112804559793
0,13,4.141524059632811,0.3288431725077363,-0.8077023731108,0.6039204139745662,-0.07475801339297936,-0.018711280124038263,-0.016655217737937295
0,14,3.450382857244655,0.26097301077886637,-0.14749710911569314,-0.8890067753294928,0.07992886852408498,0.014816929678783397,0.007605368498288981
0,15,3.749388596336971,0.232184491465256,0.8343169325194282,0.9300196042065112,0.04523567521795102,-0.0096172674415681,0.005405856742940682
0,16,3.586135246128328,-0.44746565358212986,0.49602285355874076,0.38756638846251357,-0.0844075567789632,-0.019797586559380395,-0.09040842444786108
0,17,7.3312875608940224,0.001155175988025059,0.27568354878202705,-0.272344790480345,-0.0704516975905399,-0.07341071666227705,0.05464254410943342
0,18,4.233858832114391,0.14234503050002023,0.2747571855740063,-0.12609513111403348,-0.07239107506030348,0.07670850258433237,-0.05761538061333246
0,19,2.6068102785060336,-0.717613806013313,0.6425781902075709,-0.9183136680082207,-0.022739551020209553,0.022532311235092847,-0.0019508763804497176
0,20,2.759232143241571,-0.4603763502083219,-0.2121088103690234,0.5698537399957053,-0.02902993276439124,0.06841397488170206,-0.0691229572374235
0,21,3.255445308363429,-0.44978131086078343,-0.32699722681683985,-0.8248774270537127,-0.09335604933928172,0.08873561563344828,0.03781167440934197
0,22,6.820234446053583,-0.7521228764104508,-0.7188817550323074,-0.6934414878907789,0.00622680633693358,0.07244438790383803,-0.09759070780554335
0,23,6.700826085638174,0.5165271254432815,0.7322427591944733,0.9362838918744822,-0.0364532393650354,0.02676573700246826,-0.026709764058403335
0,24,5.4484772656987115,0.4935938639647184,-0.2588312112939243,-0.808173857927486,0.051876137353323276,-0.07662407053359774,-0.02126387843768096
0,25,9.923343534658743,-0.5975792371300889,0.7649175355449174,-0.1650303956559387,-0.03683408169626408,-0.01982846133463048,0.09144265030413062
0,26,3.2408832307895903,-0.1761381195764946,-0.2902451386609729,-0.6155759594675753,0.0069921273079247,-0.011915872753410883,0.0879102500673159
0,27,6.112106627383562,-0.5896299392478074,0.6317385647771308,0.21963613630857037,0.08280644173026075,-0.012667417394128022,-0.02601849829996586
